1.0,0.0,0.0,0.042,1.0,0.011,1.0,0.0926,0.030612244897959183,0.05,0.09090909090909093,1.0,0.0,0.109,0.0,0.0,0.0,0.12755102040816327,0.0,0.055276381909547735,0.061224489795918366,0.0,2.0,0.08585858585858586,0.0,-0.257,0.08080808080808081,2.0,0.0,3.0,0.036000000000000004,6.0,0.03,2.0,0.0,9.0,1.0,2.0,0.1117,0.045,2.0,0.12690355329949238,0.0,0.0,2.0,0.0663265306122449,1.0,0.0,0.0,2.0,0.0,0.091,1.0,3.0,1.0,0.01507537688442211,-0.281,0.068,0.0,0.0,0.0,0.014,3.0,0.0,0.03553299492385787,0.0,2.0,0.07106598984771574,0.08040201005025126,0.057,0.042,0.073
0.0,2.0,0.0,0.049,0.0,0.034,0.0,0.0901,0.051020408163265314,0.059,0.03535353535353535,1.0,1.0,0.059,0.0,0.0,0.0,0.051020408163265314,0.0,0.06532663316582915,0.09693877551020408,0.0,0.0,0.04040404040404042,0.0,-0.115,0.07575757575757576,1.0,2.0,3.0,0.059,2.0,0.049,1.0,1.0,3.0,1.0,2.0,0.1175,0.06,0.0,0.06091370558375635,3.0,2.0,0.0,0.05612244897959184,4.0,1.0,0.0,4.0,0.0,0.049,1.0,1.0,3.0,0.04522613065326633,-0.204,0.041,0.0,1.0,0.0,0.041,2.0,3.0,0.05583756345177665,1.0,2.0,0.07106598984771574,0.05025125628140704,0.034,0.07200000000000001,0.046
0.0,0.0,0.0,0.037000000000000005,1.0,0.041,0.0,0.0985,0.040816326530612235,0.045,0.07575757575757576,1.0,0.0,0.07200000000000001,1.0,0.0,2.0,0.07142857142857142,0.0,0.05025125628140704,0.05612244897959184,0.0,4.0,0.060606060606060615,0.0,-0.175,0.0707070707070707,2.0,1.0,5.0,0.023,1.0,0.019,5.0,3.0,0.0,1.0,4.0,0.1163,0.034,3.0,0.07106598984771574,4.0,2.0,0.0,0.030612244897959183,3.0,3.0,1.0,2.0,1.0,0.06,0.0,0.0,1.0,0.055276381909547735,-0.215,0.045,0.0,2.0,0.0,0.05,2.0,1.0,0.09137055837563453,0.0,3.0,0.045685279187817264,0.05025125628140704,0.037000000000000005,0.041,0.045
3.0,1.0,0.0,0.045,1.0,0.038,5.0,0.0905,0.08673469387755102,0.055,0.060606060606060615,1.0,0.0,0.05,0.0,1.0,0.0,0.025510204081632654,0.0,0.06030150753768844,0.05612244897959184,0.0,2.0,0.060606060606060615,1.0,-0.439,0.0505050505050505,2.0,1.0,3.0,0.078,5.0,0.064,0.0,1.0,6.0,1.0,1.0,0.1125,0.076,1.0,0.015228426395939087,2.0,1.0,2.0,0.1173469387755102,1.0,2.0,1.0,2.0,1.0,0.042,3.0,1.0,0.0,0.05025125628140704,-0.35600000000000004,0.114,0.0,0.0,0.0,0.046,0.0,0.0,0.04060913705583756,0.0,1.0,0.08629441624365483,0.02010050251256281,0.095,0.042,0.018000000000000002
0.0,2.0,0.0,0.056,0.0,0.052000000000000005,1.0,0.0997,0.04591836734693878,0.068,0.03535353535353535,1.0,0.0,0.068,1.0,0.0,0.0,0.061224489795918366,0.0,0.07537688442211055,0.09693877551020408,2.0,1.0,0.0505050505050505,0.0,-0.358,0.06565656565656566,0.0,1.0,2.0,0.018000000000000002,0.0,0.015,3.0,1.0,1.0,0.0,1.0,0.1138,0.045,2.0,0.07106598984771574,2.0,1.0,0.0,0.015306122448979591,1.0,1.0,0.0,3.0,0.0,0.056,2.0,0.0,0.0,0.07035175879396985,-0.337,0.032,0.0,0.0,0.0,0.063,1.0,2.0,0.06091370558375635,0.0,2.0,0.05076142131979696,0.08542713567839195,0.026,0.07400000000000001,0.077
0.0,1.0,0.0,0.048,1.0,0.037000000000000005,0.0,0.0981,0.08673469387755102,0.059,0.07575757575757576,0.0,0.0,0.05,0.0,0.0,1.0,0.030612244897959183,0.0,0.06532663316582915,0.05612244897959184,1.0,3.0,0.0505050505050505,0.0,-0.311,0.0505050505050505,1.0,1.0,4.0,0.063,1.0,0.052000000000000005,5.0,0.0,1.0,1.0,2.0,0.1187,0.08199999999999999,2.0,0.03553299492385787,1.0,3.0,2.0,0.09693877551020408,5.0,0.0,0.0,3.0,0.0,0.041,0.0,1.0,0.0,0.05025125628140704,-0.339,0.068,0.0,0.0,0.0,0.045,0.0,0.0,0.05583756345177665,0.0,1.0,0.09137055837563453,0.055276381909547735,0.056,0.026,0.05
0.0,0.0,0.0,0.019,1.0,0.012,0.0,0.087,0.09693877551020408,0.023,0.08585858585858586,1.0,0.0,0.055,0.0,0.0,2.0,0.04591836734693878,1.0,0.02512562814070352,0.05612244897959184,0.0,4.0,0.08585858585858586,0.0,-0.306,0.020202020202020204,2.0,2.0,4.0,0.096,0.0,0.081,5.0,0.0,1.0,0.0,7.0,0.1079,0.112,2.0,0.05076142131979696,0.0,1.0,1.0,0.1326530612244898,1.0,0.0,0.0,5.0,0.0,0.046,0.0,0.0,1.0,0.01507537688442211,-0.276,0.11,0.0,0.0,0.0,0.014,0.0,2.0,0.05583756345177665,0.0,4.0,0.116751269035533,0.02010050251256281,0.092,0.015,0.018000000000000002
0.0,0.0,0.0,0.024,4.0,0.008,0.0,0.0755,0.09183673469387756,0.028,0.06565656565656566,0.0,0.0,0.056,0.0,0.0,3.0,0.04591836734693878,1.0,0.03015075376884422,0.015306122448979591,0.0,7.0,0.08585858585858586,0.0,-0.188,0.0707070707070707,0.0,0.0,6.0,0.079,0.0,0.067,4.0,0.0,0.0,2.0,10.0,0.1018,0.079,9.0,0.03553299492385787,0.0,0.0,3.0,0.1020408163265306,1.0,0.0,0.0,2.0,0.0,0.047,0.0,0.0,0.0,0.010050251256281407,-0.165,0.135,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.03553299492385787,0.0,8.0,0.07614213197969544,0.055276381909547735,0.115,0.051,0.051
0.0,3.0,0.0,0.004,3.0,0.008,0.0,0.0553,0.07653061224489796,0.005,0.030303030303030307,0.0,0.0,0.142,0.0,0.0,1.0,0.12244897959183673,0.0,0.005025125628140704,0.030612244897959183,0.0,6.0,0.0707070707070707,3.0,-0.059,0.12626262626262627,0.0,0.0,1.0,0.066,1.0,0.058,3.0,0.0,1.0,1.0,2.0,0.0837,0.071,5.0,0.14213197969543148,1.0,0.0,2.0,0.08163265306122447,3.0,0.0,0.0,2.0,0.0,0.125,2.0,0.0,0.0,0.010050251256281407,-0.066,0.1,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.04060913705583756,3.0,4.0,0.06598984771573604,0.10552763819095476,0.08800000000000001,0.071,0.1
0.0,0.0,0.0,0.031,1.0,0.015,0.0,0.0897,0.051020408163265314,0.037000000000000005,0.045454545454545456,2.0,0.0,0.08199999999999999,0.0,0.0,2.0,0.09183673469387756,0.0,0.04020100502512563,0.04591836734693878,0.0,5.0,0.06565656565656566,0.0,-0.236,0.0707070707070707,0.0,2.0,2.0,0.055,1.0,0.046,4.0,0.0,0.0,1.0,4.0,0.1087,0.057,3.0,0.116751269035533,1.0,1.0,1.0,0.0663265306122449,1.0,2.0,0.0,4.0,0.0,0.069,0.0,0.0,1.0,0.02010050251256281,-0.239,0.055,0.0,0.0,0.0,0.018000000000000002,1.0,0.0,0.03553299492385787,0.0,4.0,0.05583756345177665,0.08040201005025126,0.046,0.042,0.073
0.0,4.0,0.0,0.019,0.0,0.027000000000000003,1.0,0.0873,0.04591836734693878,0.023,0.05555555555555555,0.0,0.0,0.101,0.0,0.0,0.0,0.0663265306122449,0.0,0.02512562814070352,0.07142857142857142,0.0,4.0,0.07575757575757576,0.0,-0.219,0.08080808080808081,0.0,0.0,6.0,0.06,0.0,0.05,1.0,1.0,0.0,1.0,0.0,0.1138,0.065,2.0,0.08629441624365483,0.0,1.0,0.0,0.04591836734693878,3.0,1.0,0.0,4.0,0.0,0.084,0.0,0.0,3.0,0.035175879396984924,-0.225,0.064,0.0,0.0,0.0,0.032,0.0,2.0,0.05583756345177665,0.0,1.0,0.06598984771573604,0.06030150753768844,0.053,0.038,0.055
0.0,1.0,0.0,0.019,1.0,0.012,0.0,0.0851,0.07653061224489796,0.023,0.101010101010101,1.0,0.0,0.069,0.0,0.0,1.0,0.04591836734693878,1.0,0.02512562814070352,0.03571428571428571,2.0,6.0,0.09595959595959597,0.0,-0.17600000000000002,0.015151515151515154,0.0,1.0,6.0,0.083,0.0,0.069,3.0,1.0,2.0,0.0,6.0,0.113,0.085,2.0,0.045685279187817264,0.0,2.0,1.0,0.09183673469387756,4.0,0.0,0.0,2.0,0.0,0.058,0.0,0.0,0.0,0.01507537688442211,-0.19,0.124,0.0,0.0,0.0,0.014,0.0,1.0,0.03553299492385787,0.0,2.0,0.0964467005076142,0.03015075376884422,0.104,0.027000000000000003,0.028
0.0,3.0,1.0,0.024,0.0,0.02,0.0,0.0773,0.04591836734693878,0.028,0.07575757575757576,1.0,0.0,0.14800000000000002,0.0,0.0,0.0,0.12244897959183673,0.0,0.03015075376884422,0.061224489795918366,0.0,3.0,0.060606060606060615,0.0,-0.158,0.08585858585858586,0.0,2.0,7.0,0.042,0.0,0.035,2.0,0.0,0.0,0.0,1.0,0.1037,0.055,2.0,0.1116751269035533,0.0,3.0,0.0,0.03571428571428571,2.0,0.0,0.0,2.0,0.0,0.126,0.0,0.0,1.0,0.02512562814070352,-0.165,0.093,0.0,0.0,0.0,0.023,0.0,1.0,0.06598984771573604,1.0,3.0,0.06091370558375635,0.06532663316582915,0.079,0.059,0.06
0.0,1.0,0.0,0.019,0.0,0.012,0.0,0.0824,0.0663265306122449,0.023,0.10606060606060606,0.0,0.0,0.078,0.0,0.0,0.0,0.0663265306122449,0.0,0.02512562814070352,0.040816326530612235,0.0,2.0,0.101010101010101,0.0,-0.131,0.06565656565656566,1.0,0.0,3.0,0.046,3.0,0.039,3.0,1.0,1.0,0.0,0.0,0.1106,0.046,2.0,0.05583756345177665,2.0,0.0,4.0,0.07653061224489796,3.0,1.0,0.0,2.0,0.0,0.066,2.0,1.0,1.0,0.01507537688442211,-0.206,0.115,0.0,0.0,0.0,0.014,0.0,2.0,0.05076142131979696,0.0,1.0,0.06091370558375635,0.07537688442211055,0.096,0.054000000000000006,0.069
0.0,0.0,0.0,0.034,0.0,0.027000000000000003,0.0,0.0889,0.04591836734693878,0.041,0.0505050505050505,0.0,0.0,0.08199999999999999,0.0,0.0,1.0,0.11224489795918367,1.0,0.04522613065326633,0.07653061224489796,0.0,1.0,0.060606060606060615,1.0,-0.18,0.0707070707070707,0.0,4.0,5.0,0.05,0.0,0.042,1.0,0.0,1.0,0.0,2.0,0.1077,0.057,4.0,0.1116751269035533,1.0,4.0,5.0,0.010204081632653059,4.0,1.0,0.0,1.0,0.0,0.069,0.0,0.0,0.0,0.035175879396984924,-0.208,0.041,1.0,0.0,0.0,0.032,0.0,0.0,0.05583756345177665,0.0,6.0,0.030456852791878174,0.09045226130653268,0.034,0.065,0.08199999999999999
0.0,0.0,0.0,0.023,1.0,0.019,0.0,0.0866,0.03571428571428571,0.028,0.0707070707070707,2.0,0.0,0.092,0.0,1.0,0.0,0.051020408163265314,0.0,0.03015075376884422,0.051020408163265314,0.0,3.0,0.09595959595959597,0.0,-0.262,0.05555555555555555,0.0,3.0,5.0,0.073,3.0,0.062,1.0,1.0,4.0,1.0,1.0,0.0991,0.07400000000000001,3.0,0.06598984771573604,1.0,3.0,1.0,0.09183673469387756,1.0,3.0,2.0,2.0,2.0,0.078,2.0,0.0,3.0,0.02512562814070352,-0.284,0.092,0.0,1.0,0.0,0.023,3.0,2.0,0.05583756345177665,0.0,3.0,0.05076142131979696,0.07035175879396985,0.078,0.023,0.064
0.0,2.0,0.0,0.038,0.0,0.045,2.0,0.0941,0.061224489795918366,0.046,0.0707070707070707,0.0,0.0,0.068,0.0,0.0,0.0,0.05612244897959184,1.0,0.05025125628140704,0.08673469387755102,0.0,0.0,0.04040404040404042,0.0,-0.282,0.05555555555555555,1.0,0.0,2.0,0.041,0.0,0.034,1.0,1.0,2.0,1.0,1.0,0.1092,0.053,2.0,0.06091370558375635,0.0,1.0,0.0,0.07142857142857142,1.0,0.0,0.0,3.0,0.0,0.057,0.0,0.0,0.0,0.06030150753768844,-0.294,0.105,2.0,1.0,0.0,0.055,1.0,1.0,0.045685279187817264,1.0,1.0,0.06091370558375635,0.04020100502512563,0.087,0.07200000000000001,0.036000000000000004
2.0,1.0,0.0,0.034,0.0,0.027000000000000003,3.0,0.0945,0.04591836734693878,0.041,0.05555555555555555,1.0,0.0,0.041,0.0,1.0,0.0,0.040816326530612235,0.0,0.04522613065326633,0.0663265306122449,1.0,1.0,0.045454545454545456,0.0,-0.16,0.0707070707070707,2.0,0.0,3.0,0.055,3.0,0.046,1.0,2.0,3.0,1.0,3.0,0.1067,0.065,1.0,0.05076142131979696,2.0,0.0,0.0,0.07653061224489796,1.0,0.0,0.0,5.0,0.0,0.034,3.0,1.0,0.0,0.035175879396984924,-0.26,0.055,0.0,1.0,0.0,0.032,1.0,1.0,0.05583756345177665,0.0,2.0,0.05076142131979696,0.07035175879396985,0.046,0.038,0.064
0.0,5.0,0.0,0.066,0.0,0.044,0.0,0.0999,0.061224489795918366,0.081,0.02525252525252525,2.0,0.0,0.05,0.0,0.0,0.0,0.015306122448979591,0.0,0.09045226130653268,0.07653061224489796,0.0,6.0,0.020202020202020204,0.0,-0.202,0.05555555555555555,1.0,1.0,0.0,0.054000000000000006,0.0,0.044,1.0,3.0,0.0,1.0,0.0,0.1279,0.026,2.0,0.02030456852791878,0.0,2.0,2.0,0.05612244897959184,4.0,0.0,0.0,2.0,0.0,0.04,0.0,0.0,0.0,0.06030150753768844,-0.29,0.063,0.0,2.0,0.0,0.054000000000000006,1.0,1.0,0.06598984771573604,3.0,1.0,0.06598984771573604,0.05025125628140704,0.051,0.091,0.045
0.0,0.0,0.0,0.026,4.0,0.026,2.0,0.0904,0.05612244897959184,0.032,0.08080808080808081,1.0,0.0,0.078,0.0,0.0,0.0,0.040816326530612235,2.0,0.035175879396984924,0.05612244897959184,0.0,5.0,0.06565656565656566,1.0,-0.209,0.045454545454545456,0.0,1.0,1.0,0.078,1.0,0.064,1.0,1.0,4.0,1.0,4.0,0.1199,0.06,5.0,0.04060913705583756,0.0,1.0,2.0,0.07142857142857142,3.0,1.0,0.0,2.0,0.0,0.064,0.0,0.0,0.0,0.035175879396984924,-0.2,0.059,2.0,0.0,0.0,0.032,1.0,0.0,0.07614213197969544,0.0,5.0,0.05583756345177665,0.03015075376884422,0.049,0.041,0.027000000000000003
2.0,2.0,0.0,0.023,0.0,0.023,2.0,0.0843,0.1020408163265306,0.028,0.045454545454545456,0.0,0.0,0.051,0.0,0.0,0.0,0.061224489795918366,0.0,0.03015075376884422,0.061224489795918366,0.0,2.0,0.06565656565656566,1.0,-0.289,0.02525252525252525,1.0,0.0,5.0,0.083,5.0,0.07,1.0,0.0,4.0,0.0,4.0,0.1013,0.086,2.0,0.04060913705583756,1.0,1.0,0.0,0.1326530612244898,2.0,0.0,1.0,3.0,0.0,0.043,4.0,1.0,0.0,0.03015075376884422,-0.271,0.12,0.0,0.0,0.0,0.028,0.0,0.0,0.06598984771573604,2.0,2.0,0.09137055837563453,0.02010050251256281,0.102,0.047,0.018000000000000002
0.0,2.0,0.0,0.038,1.0,0.038,0.0,0.0826,0.07142857142857142,0.046,0.0505050505050505,0.0,0.0,0.07400000000000001,0.0,0.0,0.0,0.04591836734693878,0.0,0.05025125628140704,0.05612244897959184,0.0,3.0,0.0505050505050505,0.0,-0.155,0.07575757575757576,0.0,0.0,4.0,0.041,0.0,0.035,2.0,0.0,0.0,1.0,2.0,0.1143,0.05,2.0,0.06091370558375635,1.0,1.0,0.0,0.030612244897959183,5.0,0.0,0.0,3.0,0.0,0.061,1.0,0.0,1.0,0.05025125628140704,-0.206,0.046,0.0,0.0,0.0,0.046,0.0,1.0,0.05583756345177665,0.0,2.0,0.07106598984771574,0.07035175879396985,0.038,0.096,0.065
1.0,0.0,0.0,0.019,0.0,0.015,3.0,0.093,0.07142857142857142,0.023,0.08080808080808081,0.0,1.0,0.077,0.0,1.0,0.0,0.04591836734693878,0.0,0.02512562814070352,0.04591836734693878,0.0,2.0,0.060606060606060615,0.0,-0.237,0.08585858585858586,0.0,3.0,3.0,0.032,3.0,0.027000000000000003,2.0,2.0,5.0,0.0,2.0,0.1056,0.042,2.0,0.08629441624365483,1.0,2.0,0.0,0.0663265306122449,1.0,1.0,1.0,4.0,0.0,0.065,2.0,1.0,0.0,0.02010050251256281,-0.29100000000000004,0.1,0.0,0.0,0.0,0.018000000000000002,2.0,0.0,0.07614213197969544,0.0,2.0,0.05076142131979696,0.07035175879396985,0.084,0.034,0.064
1.0,1.0,0.0,0.052000000000000005,0.0,0.044,2.0,0.1026,0.051020408163265314,0.063,0.045454545454545456,1.0,0.0,0.063,0.0,0.0,0.0,0.030612244897959183,0.0,0.07035175879396985,0.07653061224489796,0.0,2.0,0.045454545454545456,0.0,-0.259,0.09090909090909093,0.0,3.0,1.0,0.041,2.0,0.033,0.0,0.0,3.0,0.0,2.0,0.1203,0.044,1.0,0.030456852791878174,0.0,3.0,0.0,0.04591836734693878,3.0,0.0,0.0,1.0,0.0,0.052000000000000005,2.0,0.0,0.0,0.06030150753768844,-0.29,0.063,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.06091370558375635,1.0,2.0,0.04060913705583756,0.035175879396984924,0.052000000000000005,0.07400000000000001,0.032
0.0,1.0,0.0,0.023,1.0,0.019,0.0,0.0911,0.1020408163265306,0.027000000000000003,0.07575757575757576,1.0,0.0,0.091,0.0,0.0,1.0,0.07142857142857142,0.0,0.03015075376884422,0.03571428571428571,0.0,3.0,0.12121212121212124,1.0,-0.253,0.0505050505050505,0.0,2.0,3.0,0.055,2.0,0.046,2.0,1.0,4.0,0.0,2.0,0.1155,0.076,2.0,0.08121827411167512,0.0,1.0,0.0,0.07142857142857142,3.0,0.0,0.0,1.0,0.0,0.076,0.0,1.0,1.0,0.02512562814070352,-0.246,0.091,2.0,0.0,0.0,0.023,1.0,0.0,0.07106598984771574,0.0,3.0,0.07614213197969544,0.03015075376884422,0.076,0.046,0.027000000000000003
1.0,1.0,0.0,0.045,0.0,0.026,1.0,0.0909,0.07142857142857142,0.055,0.05555555555555555,1.0,1.0,0.087,1.0,0.0,2.0,0.09183673469387756,0.0,0.06030150753768844,0.07653061224489796,0.0,0.0,0.07575757575757576,0.0,-0.171,0.0707070707070707,2.0,1.0,5.0,0.05,2.0,0.041,3.0,2.0,4.0,0.0,2.0,0.1183,0.06,5.0,0.09137055837563453,1.0,1.0,0.0,0.061224489795918366,1.0,2.0,1.0,0.0,1.0,0.07200000000000001,1.0,1.0,3.0,0.035175879396984924,-0.18600000000000005,0.064,0.0,1.0,0.0,0.032,2.0,0.0,0.08121827411167512,0.0,4.0,0.06091370558375635,0.06532663316582915,0.053,0.038,0.059
0.0,1.0,0.0,0.052000000000000005,0.0,0.045,0.0,0.1005,0.1326530612244898,0.063,0.045454545454545456,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.05612244897959184,0.0,0.07035175879396985,0.05612244897959184,0.0,3.0,0.0505050505050505,0.0,-0.511,0.04040404040404042,0.0,1.0,5.0,0.086,0.0,0.071,4.0,1.0,1.0,0.0,2.0,0.1146,0.07400000000000001,7.0,0.04060913705583756,0.0,1.0,1.0,0.09183673469387756,3.0,0.0,0.0,2.0,0.0,0.03,0.0,0.0,0.0,0.06030150753768844,-0.456,0.081,0.0,0.0,1.0,0.054000000000000006,0.0,0.0,0.05076142131979696,0.0,3.0,0.10152284263959392,0.03015075376884422,0.067,0.019,0.027000000000000003
0.0,3.0,0.0,0.019,0.0,0.012,1.0,0.0851,0.07142857142857142,0.023,0.07575757575757576,1.0,0.0,0.092,0.0,0.0,0.0,0.08673469387755102,0.0,0.02512562814070352,0.061224489795918366,0.0,0.0,0.07575757575757576,0.0,-0.161,0.05555555555555555,0.0,2.0,2.0,0.069,1.0,0.058,0.0,2.0,1.0,0.0,0.0,0.1062,0.058,3.0,0.08121827411167512,2.0,2.0,0.0,0.11224489795918367,1.0,2.0,1.0,2.0,1.0,0.077,0.0,0.0,1.0,0.01507537688442211,-0.21,0.106,1.0,0.0,0.0,0.014,0.0,0.0,0.05076142131979696,2.0,2.0,0.06598984771573604,0.055276381909547735,0.08900000000000001,0.027000000000000003,0.051
